block,species,chr,chr_beg,chr_end,orientation
2,CP003497,1,53701,60176,+
2,CP003039,1,53568,60043,+
2,CP007522,1,53574,60049,+
2,CP003498,1,53701,60176,+
2,CP001515,1,53701,60176,+
2,CP009045,1,53568,60043,+
2,CP007755,1,54081,60556,+
2,CP031154,1,53568,60043,+
2,CP010433,1,53701,60176,+
2,CP017098,1,53732,60207,+
2,LR699002,1,53701,60176,+
2,CP001892,1,53701,60176,+
2,CP022724,1,555835,562309,+
2,CP035497,1,53701,60176,+
2,CP042940,1,1937654,1944145,+
2,CP001213,1,53732,60613,+
2,CP004053,1,53566,60041,+
2,CP031703,1,168059,174534,-
2,CP047190,1,53701,60176,+
2,CP001853,1,689349,695803,+
2,CP001606,1,53701,60176,+
2,CP002915,1,53730,60186,+
7,CP003497,1,282784,573724,+
7,CP003039,1,282651,573588,+
7,CP007522,1,282616,573559,+
7,CP003498,1,282785,573726,+
7,CP001515,1,282785,573725,+
7,CP009045,1,282614,573560,+
7,CP007755,1,283165,574084,+
7,CP031154,1,282653,573595,+
7,CP010433,1,282785,573727,+
7,CP017098,1,282840,573780,+
7,LR699002,1,282785,573727,+
7,CP001892,1,282785,573727,+
7,CP022724,1,784911,1075830,+
7,CP035497,1,282785,573728,+
7,CP042940,1,222593,513537,+
7,CP001213,1,282976,573311,+
7,CP004053,1,282646,573589,+
7,CP031703,1,1598649,1889591,-
7,CP047190,1,282786,573729,+
7,CP001853,1,918366,1209160,+
7,CP001606,1,282786,573726,+
7,CP002915,1,282795,573731,+
8,CP003497,1,574338,608544,+
8,CP003039,1,574202,608408,+
8,CP007522,1,574251,608457,+
8,CP003498,1,574340,608545,+
8,CP001515,1,574339,608544,+
8,CP009045,1,574174,608380,+
8,CP007755,1,574698,608905,+
8,CP031154,1,574209,608415,+
8,CP010433,1,574341,608547,+
8,CP017098,1,574394,608599,+
8,LR699002,1,574341,608547,+
8,CP001892,1,574341,608547,+
8,CP022724,1,1076444,1110649,+
8,CP035497,1,574342,608548,+
8,CP042940,1,514151,548357,+
8,CP001213,1,574497,608702,+
8,CP004053,1,574203,608409,+
8,CP031703,1,1563830,1598036,-
8,CP047190,1,574343,608549,+
8,CP001853,1,1209734,1243938,+
8,CP001606,1,574340,608546,+
8,CP002915,1,574301,608507,+
9,CP003497,1,611089,635083,+
9,CP003039,1,610953,634947,+
9,CP007522,1,611002,634997,+
9,CP003498,1,611090,635084,+
9,CP001515,1,611089,635083,+
9,CP009045,1,610925,634880,+
9,CP007755,1,611450,635444,+
9,CP031154,1,610960,634954,+
9,CP010433,1,611092,635086,+
9,CP017098,1,611144,635138,+
9,LR699002,1,611092,635086,+
9,CP001892,1,611092,635086,+
9,CP022724,1,1113194,1137187,+
9,CP035497,1,611093,635087,+
9,CP042940,1,550902,574896,+
9,CP001213,1,1336377,1360371,+
9,CP004053,1,610954,634948,+
9,CP031703,1,1537290,1561285,-
9,CP047190,1,611094,635088,+
9,CP001853,1,1246483,1270458,+
9,CP001606,1,611091,635085,+
9,CP002915,1,611052,635023,+
10,CP003497,1,635808,1144895,+
10,CP003039,1,635670,1144734,+
10,CP007522,1,635722,1144808,+
10,CP003498,1,635809,1144898,+
10,CP001515,1,635808,1144843,+
10,CP009045,1,635605,1144694,+
10,CP007755,1,636169,1145258,+
10,CP031154,1,635679,1144767,+
10,CP010433,1,635811,1144901,+
10,CP017098,1,635863,1144897,+
10,LR699002,1,635811,1144901,+
10,CP001892,1,635811,1144899,+
10,CP022724,1,1137912,1646988,+
10,CP035497,1,635812,1144901,+
10,CP042940,1,575621,1084711,+
10,CP001213,1,1362090,1871704,+
10,CP004053,1,635673,1144758,+
10,CP031703,1,1027477,1536565,-
10,CP047190,1,635813,1144901,+
10,CP001853,1,1271166,1779601,+
10,CP001606,1,635810,1144778,+
10,CP002915,1,635732,1144512,+
11,CP003497,1,1144897,1259323,+
11,CP003039,1,1144736,1259163,+
11,CP007522,1,1144810,1259237,+
11,CP003498,1,1144900,1259327,+
11,CP001515,1,1144845,1259272,+
11,CP009045,1,1144696,1259123,+
11,CP007755,1,1145260,1259687,+
11,CP031154,1,1144769,1259196,+
11,CP010433,1,1144903,1259330,+
11,CP017098,1,1144899,1259326,+
11,LR699002,1,1144903,1259330,+
11,CP001892,1,1144901,1259328,+
11,CP022724,1,1646990,1761412,+
11,CP035497,1,1144903,1259330,+
11,CP042940,1,1084713,1199140,+
11,CP001213,1,1221658,1336356,-
11,CP004053,1,1144760,1259186,+
11,CP031703,1,913048,1027476,-
11,CP047190,1,1144903,1259330,+
11,CP001853,1,1779603,1893843,+
11,CP001606,1,1144780,1259207,+
11,CP002915,1,1144514,1258786,+
12,CP003497,1,1260899,1304277,+
12,CP003039,1,1260728,1304105,+
12,CP007522,1,1260813,1304191,+
12,CP003498,1,1260903,1304281,+
12,CP001515,1,1260848,1304226,+
12,CP009045,1,1260699,1304077,+
12,CP007755,1,1261263,1304641,+
12,CP031154,1,1260772,1304150,+
12,CP010433,1,1260906,1304284,+
12,CP017098,1,1260902,1304280,+
12,LR699002,1,1260906,1304284,+
12,CP001892,1,1260904,1304282,+
12,CP022724,1,1762988,1806366,+
12,CP035497,1,1260906,1304284,+
12,CP042940,1,1200716,1244094,+
12,CP001213,1,1175331,1218710,-
12,CP004053,1,1260762,1304140,+
12,CP031703,1,868093,911471,-
12,CP047190,1,1260906,1304284,+
12,CP001853,1,1895396,1938713,+
12,CP001606,1,1260783,1304159,+
12,CP002915,1,1260339,1303717,+
13,CP003497,1,1305689,1436597,+
13,CP003039,1,1305517,1436406,+
13,CP007522,1,1305603,1436511,+
13,CP003498,1,1305693,1436601,+
13,CP001515,1,1305638,1436546,+
13,CP009045,1,1305489,1436397,+
13,CP007755,1,1306053,1436961,+
13,CP031154,1,1310997,1441905,+
13,CP010433,1,1311143,1442051,+
13,CP017098,1,1311139,1442047,+
13,LR699002,1,1311143,1442051,+
13,CP001892,1,1311141,1442049,+
13,CP022724,1,1813225,1944072,+
13,CP035497,1,1311143,1442051,+
13,CP042940,1,1250953,1381861,+
13,CP001213,1,914647,1045451,+
13,CP004053,1,1305552,1436460,+
13,CP031703,1,730327,861234,-
13,CP047190,1,1312904,1443812,+
13,CP001853,1,3317,134082,+
13,CP001606,1,1305571,1436479,+
13,CP002915,1,1310518,1441395,+
14,CP003497,1,1436598,1470948,+
14,CP003039,1,1436407,1470756,+
14,CP007522,1,1436512,1470861,+
14,CP003498,1,1436602,1470953,+
14,CP001515,1,1436547,1470897,+
14,CP009045,1,1436398,1470747,+
14,CP007755,1,1436962,1471312,+
14,CP031154,1,1441906,1476255,+
14,CP010433,1,1442052,1476401,+
14,CP017098,1,1442048,1476398,+
14,LR699002,1,1442052,1476401,+
14,CP001892,1,1442050,1476399,+
14,CP022724,1,44,34408,+
14,CP035497,1,1442052,1476401,+
14,CP042940,1,1381862,1416211,+
14,CP001213,1,1045452,1079803,+
14,CP004053,1,1436461,1470809,+
14,CP031703,1,695976,730325,-
14,CP047190,1,1443813,1478162,+
14,CP001853,1,134083,168393,+
14,CP001606,1,1436480,1470829,+
14,CP002915,1,1441396,1475745,+
15,CP003497,1,1477665,1511685,+
15,CP003039,1,1477475,1511495,+
15,CP007522,1,1477581,1511601,+
15,CP003498,1,1477672,1511691,+
15,CP001515,1,1477616,1511636,+
15,CP009045,1,1477466,1511485,+
15,CP007755,1,1472460,1506481,+
15,CP031154,1,1482974,1516995,+
15,CP010433,1,1483120,1517142,+
15,CP017098,1,1483117,1517135,+
15,LR699002,1,1483120,1517142,+
15,CP001892,1,1483118,1517137,+
15,CP022724,1,41124,75142,+
15,CP035497,1,1483120,1517139,+
15,CP042940,1,1422929,1456949,+
15,CP001213,1,608755,642779,+
15,CP004053,1,1477526,1511546,+
15,CP031703,1,655240,689259,-
15,CP047190,1,1484881,1518902,+
15,CP001853,1,175076,209096,+
15,CP001606,1,1477548,1511568,+
15,CP002915,1,1482464,1516484,+
16,CP003497,1,1513048,1658922,+
16,CP003039,1,1512858,1658731,+
16,CP007522,1,1512677,1658548,+
16,CP003498,1,1513269,1659141,+
16,CP001515,1,1513213,1659085,+
16,CP009045,1,1512848,1658720,+
16,CP007755,1,1507844,1653716,+
16,CP031154,1,1518358,1664230,+
16,CP010433,1,1518505,1664377,+
16,CP017098,1,1518712,1664585,+
16,LR699002,1,1518505,1664377,+
16,CP001892,1,1518500,1664372,+
16,CP022724,1,76505,222375,+
16,CP035497,1,1518502,1664374,+
16,CP042940,1,1458312,1604184,+
16,CP001213,1,644142,790012,+
16,CP004053,1,1512839,1658711,+
16,CP031703,1,508004,653876,-
16,CP047190,1,1520265,1666137,+
16,CP001853,1,210459,356291,+
16,CP001606,1,1512931,1658803,+
16,CP002915,1,1517847,1663706,+
